,title,company,description,location,posted_date
10, Data Engineer , Prontoux INC ,"Required – Data Engineer    Hi,Greetings from Prontoux ! Please ignore, if already sent.Title: Data Engineer  Number of openings - 1 Contract C to CLocation –  RemoteDuration – Long termClient Name – CiscoImplementation Partner – ZensarAbout the Role -Job Description -      Data Engineer, senior level, with more than 5 years of experience.  Bachelor’s degree (masters’ preferred) in Computer Science, Applied Mathematics, Engineering, or any other technology related field. An equivalent of this ed", Remote , Posted 10 days ago
11, Data Engineer , Xplora Search Group ,"JOB DESCRIPTION:As we create a colorful, capable and cleaner world through chemistry, we invite you to join our team to harness the power of chemistry to shape markets, redefine industries and improve lives for billions of people around the world. This Data Engineer role will work to expand and enhance the data pipelines running into our Enterprise Data Services (EDS) platform – a cloud-based, common access point for our data enabling Digital transformation across the company, including our glob", Remote , Posted 10 days ago
12, Data Engineer , Randstad Technologies ,"job summary:  Primary Skill: Oracle SQL / PLSQL Secondary Skill: Informatica Tertiary Skill: Oracle GoldenGate Required Skills  Oracle & ETL Developer: Minimum 7 years of data experience. Experienced in Data Development, with working knowledge on Oracle like RDBMS, and Data Load Processes (Batch Executions & Real-Time Integrations like Golden Gate). Experience with Informatica ETL is mandatory. Proficient in Advanced SQL Skills. Working knowledge on Autosys Scheduling. Working in Agile Team (and"," Charlotte, NC, USA ", Posted 8 days ago
13, Data Engineer II , Randstad Technologies ,"job summary:  We are looking for a Data Engineer to join our technology organization. As a Data Engineer you will implement strategies for modernizing and remediating legacy platforms by leveraging existing tools as well as implementing new data platform capabilities. You will implement new technologies, design ETL processes, and administer databases. In addition, you will be part of the team developing critical insight for the company and supporting every function of the organization.     locat"," Jacksonville, FL, USA ", Posted 5 days ago
14, Data Engineer , Randstad Technologies ,"job summary:  The Data Engineer is responsible for expanding and optimizing our data and data pipeline architecture as well as optimizing data flow and collection for cross functional teams. This position will optimize and build data systems as well as support software developers, data analysts and data scientists on data initiatives to ensure optimal data delivery architecture that is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of"," Waukesha, WI, USA ", Posted 16 days ago
15, Data Engineer/Scientist , Randstad Technologies ,"job summary:  Requires a Bachelor's degree in Computer Science, Mathematics, or related disciplines; 5-7 years experience in predictive analytics and experience with software such as Hadoop technologies; 5-7 years Teradata experience and complex SQL, or equivalent; or any combination of education and experience which would provide an equivalent background. Experience in the healthcare sector preferred. Experience with deployment techniques within an agile development methodology preferred. stron"," Remote or Chicago, IL, USA ", Posted 3 days ago
16, Data Engineer IV , Randstad Technologies ,"job summary:  Description: Core Technical Skills 3+ years of AWS experience Hands-on Experience with AWS services - S3, EMR, Glue Jobs, Lambda, Athena, CloudTrail, SNS, SQS, CloudWatch, Step Functions Extensive Experience with EMR databases such as Glue Catalog, Lake Formation, Redshift, DynamoDB and Aurora Required Tools and Languages - Python, Spark, PySpark and Pandas Infrastructure as Code technology - Terraform/CloudFormation Experience with Secrets Management Platform like Vault and AWS Se"," Remote or Charlotte, NC, USA ", Posted 8 days ago
17, Data Engineer (SQL) , Vaco Technology ,"Vaco has an opening for a remote Sr. Data Engineer (SQL) for a fast-growth company! Responsibilities: Meeting with business stakeholders to interpret and document reporting and analytics requirements  Support all aspects of building a greenfield data warehouse including understanding data from unknown data systems, data modeling, source to target mappings, ingestions, transformations, validations, QA\UAT, deployments and data visualization through reports  ETL development primarily utilizing SSI"," Charlotte, NC, USA ", Posted 1 day ago
18, Senior Data Engineer , Randstad Technologies ,"job summary:  Randstad Technologies is in search of a Data Engineer for an exciting opportunity with an industry leading employer.  The Data engineer will build and maintain DeltaLake platform leveraging Databricks.  The Data Engineer will contribute to all stages of the data lifecycle including data ingestion, data modeling, data profiling, and data curation. Cannot use C2C for this role.    location: KANSAS CITY, Missouri  job type: Contract  salary: $80 - 85  per hour  work hours: 8am to 4pm "," Kansas City, MO, USA ", Posted 1 day ago
19, Data Engineer , Henderson Scott Limited ,"Henderson Scott are working in partnership with a fully organically grown tech award-winning business based in Austin, Texas. They're going through an exciting growth phase and are looking for talented Senior Data Engineers.  You will have a passion for technology with a clear, solid background in Computer Science for a top 100 school.  As a Data Engineer, you will: Analyze and organize raw data Build data systems and pipelines Evaluate business needs and objectives Interpreting trends and patte"," Austin, TX, USA ", Posted 20 days ago
20, Data Engineer/Architect , Precision Resource Group Limited ,"Responsibilities: Ensure that data systems and datasets meet the needs of the business Find, analyze, and integrate new data sources, both structured and unstructured Build data systems that automatically collect, transform, and combine these data sources into consistent, up-to-date, and high-quality datasets for both human and machine learning use Conduct complex statistical analysis of data and report on the results Detect, diagnose, and correct data quality and reliability issues Optimize dat"," Tampa, FL, USA ", Posted 6 days ago
21, Senior Data Engineer , Mastech Digital ,"Mastech Digital provides digital and mainstream technology staff as well as Digital Transformation Services for all American Corporations. We are currently seeking a Senior Data Engineer for our client in the IT Solutions domain. We value our professionals, providing comprehensive benefits and the opportunity for growth. This is a Contract position, and the client is looking for someone to start immediately. Duration: 12+ Months Contract Location: 100% Remote Role: Senior Data Engineer Primary S"," Remote or Stamford, CT, USA ", Posted 6 days ago
22, AWS Data Engineer , Codeforce 360 ,"Career Opportunity:  Job Title: AWS Data Engineer About CodeForce 360  Making a career choice is amongst the most critical choices one can make, and it's important for the choice to be calculated with factors such as a company's run of success since its inception and more. But, when you come across a company that has reputation proven with nothing but an illustrious run of success since the day it began, you don't need to think of anything else. That's precisely what some of our employees and pr"," Malvern, PA, USA ", Posted 7 days ago
23, Data Engineer/Developer , Randstad Technologies ,"job summary:  Position Summary:  The Data Engineer/developer on the Data Resiliency EBDM team will works with Business, Data analysts, QA to design, develop application components and translate functional requirements into finished data and analytics products.  Primary Skill:  Oracle Exadata Secondary Skill:  Oracle SQL / PLSQL Tertiary Skill:  Hadoop Required Skills:  Responsible for building and maintaining critical data platform pipelines supporting DRA platform using:  Master Data Management"," Charlotte, NC, USA ", Posted 8 days ago
24, Data Engineer , Vaco Technology ,Database experts-are you ready to grow your career by applying your database expertise to more complex projects with some of the nation's top companies? Let Vaco serve as your advocate in presenting you to clients who are looking for Database Engineers. Our recruiting staff gives you an advantage over your competition by promoting your strengths and assets directly to hiring managers while helping you to be more prepared for your interviews.  From keeping you up to date on market trends and indu," Orlando, FL, USA ", Posted 27 days ago
25, Cloud Data Engineer , SmartIMS Inc. ,"• Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases. • Extensive experience leveraging Python to build data transformation pipelines (ETL) and experience with libraries such as pandas and numpy. • Experience with pyspark.  • Experience using AWS Glue and EMR to construct data pipelines • Experience building and optimizing ‘big data’ data pipelines, architectures, and datasets. • Experi"," Pennington, NJ, USA ", Posted 1 day ago
26, Data Engineer , DataFactZ ,"Data Engineer Location”: Jersey City, NJ (Hybrid Model) Duration: 12 Months+ Start Date: ASAP   Required Skills: Experience in understanding of complex data sets for Analytical use cases with Database technologies such as AWS Redshift, Teradata Experience with Python, SQL and AWS Redshift. Familiarity with AWS cloud technologies such as Elastic Map Reduce (EMR), Kinesis, Athena. Also familiarity with BI and Visualization platforms such as Micro Strategy or AWS Quicksight."," Jersey City, NJ, USA ", Posted 8 days ago
27, Azure Cloud Data Engineer ," E-Solutions, Inc. ","Role: Azure Cloud Data Engineer - Onsite day 1  Location: Mount Laurel, NJ / Charlotte, NC / Wilmington, DE  Duration: Full-time  Keys Skills: Azure, Synapse, ADF, DataBricks, PySpark, Informatica Power Centre or SQL Server SSIS or DataStage Must Have More than 12 years of IT experience in Datawarehouse  Hands-on data experience on Cloud Technologies on Azure, Synapse, ADF, DataBricks, PySpark Prior Experience on any of the ETL Technologies like Informatica Power Centre, SSIS, DataStage Ability "," Mount Laurel Township, NJ, USA ", Posted 1 day ago
28, Sr Azure Data Engineer , iTechStack ,"Sr Azure Data Engineer.  Need Day 1 Onsite  Only W2 Requirement Cloud Data Engineer - Databricks (Python, sql),Azure Data Factory,Azure ML,Databricks ML,Azure SDK,Synapse Analytics,Parque and Delta tables"," Warren, NJ, USA ", Posted 1 day ago
29, Senior Data Engineer ," Niha Technologies, Inc. ","Description:As a team member of the AI Center of Excellence, you would contribute to some of the most exciting and impactful data driven application development.  You’ll work alongside data scientists and other data engineers to train and productionize machine learning model driven applications, on anything from fraud detection to insurance plan design, and all things in the middle.   Responsibilities:  Working in the AI Center of Excellence will improve your ability to think about end to end da"," Louisville, KY, USA ", Posted 28 days ago
30, Data Engineer , Factspan Inc ,"Job Title: Data Engineer Job Location: Remote Job Type: Full Time Skills: Strong Python or ScalaCloud: AWS is a mustGood experience on sparkThanks, Raleigh David.", Remote , Posted 2 days ago
31, Senior/Principal Data Engineer ," ADG Tech Consulting, LLC. ","Title: Senior/Principal Data Engineer Location: Washington, DC Duration: Longterm Requires a  with eligibility to obtain Public Trust Clearance Key requirements: 10+ Years of experience in Data EngineeringDatabricks expertisePython programming for data processing or ETLData Analysis using Python in Databricks"," Washington, DC, USA ", Posted 5 hours ago
32, Data Engineer/Architect ," SmallArc, Inc ","Position: Data Engineer/Architect Location: Initially Remote then onsite in Seattle, WA Location Project duration: 6 months with possible extension Open for W2 only Looking for PST Candidates only Note: Top priority consultant should have all must have skills. Visa:    Interview slots available   Must Have Skills: SnowflakeFivetrandbtTableau  Job Details:  10+ years of data engineering experience with at least 2-3 years as a Data Architect or Data Engineering LeadSolid experience and understandi"," Seattle, WA, USA ", Posted 8 days ago
33, Sr Cloud Data Engineer , Randstad Technologies ,"job summary:  Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles.     location: Mc Lean, Virginia  job type: Contract  salary: $80 - 90  per hour  work hours: 8am to 5pm  education: Bachelors     responsibilities: Must"," McLean, VA, USA ", Posted 3 days ago
34, Snowflake Data Engineer , AK IT Services Inc ,JOB DESCRIPTION: Snowflake Data EngineerETL ToolExcellent Data Engineer to manage and execute 4M rows per day with hundreds of Transformations.," Maryland City, MD, USA ", Posted 9 days ago
35, Mid-Level Data Engineer , Experis ,"**Mid-Level** Job Summary:  The Software/Data Engineer works in an Agile team in a multi-technology environment and contributes to the development, maintenance, and enhancement of business applications. Under the guidance of a Senior Software Engineer or Manager, collaborates with Business Analysts, key stakeholders, and other IT professionals to define technical specifications (based on business requirements) and system interfaces to develop and present business solutions. Software knowledge ba"," Glen Allen, VA, USA ", Posted 22 days ago
36, Data Engineer (Flink) , Trinity Globaltech ,"Hope you are doing great. Please have a look on the below job description and let me know your best level of interest Job role: Data Engineer (Flink) Location: Dallas, TX Contract position     JD: Must have: Flink and streamingNoSql databaseBeamScala preferredSpark StreamingPySparkDataBricks, KafkaAny nosql database - Mango, Cosmos, CDC Message, Java      Hope you are Safe & taking better care of yourself!"," Dallas, TX, USA ", Posted 15 days ago
37, AWS Data Engineer , AdientOne LLC ,"Job Summary: We are seeking an experienced AWS Data Engineer to join our team. The successful candidate will be responsible for designing, building, and maintaining our AWS-based data infrastructure, as well as ingesting, processing, and enriching data from various sources into our data warehouse. The ideal candidate will have a strong background in data warehousing, ETL processes, data ingestion, data processing, data enrichment, and cloud-based technologies, particularly AWS.  The role will be", Remote , Posted 2 days ago
38, Business Intelligence Data Engineer , Experis ,"Perm - Hybrid (2-3 days in-office) will do remote for the right candidate Job Summary Under general direction of Business Intelligence (BI) leadership, A BI Data Engineer  works as a functional team lead of the enterprise BI team. The Data Engineer has primary responsibility of building Enterprise Data Integration solutions by working on enterprise class data integration initiatives. The Data Engineer will be responsible for building solutions which are flexible, performant and scalable. Demonst"," Tampa, FL, USA ", Posted 27 days ago
39, Data Engineer (Senior Technology Analyst) (JO#5883) , Judicial Council of California ,"JOB TITLE:  Data Engineer (Senior Technology Analyst)   LOCATION: San Francisco or Sacramento   JOB OPENING #: 5883      OVERVIEW  The Judicial Council of California supports California’s court system, the largest in the nation, serving a population of more than 39.5 million people— about 12 percent of the total U.S. population. Our mission includes a commitment to providing fair and equal access to justice for all Californians.   The Data Engineer (Senior Technology Analyst) position is assigne"," San Francisco, CA, USA ", Posted 24 days ago
40, Data Engineer/ Architect ," Vision Integration Technologies, Inc. ","Data Engineer/ Architect Direct Hire - Open to H1B transfer Troy, MI (Hybrid) - Open to Remote work Required Experience (must have) Expert SQL Server Development experience (Minimum 8 years’ experience).Strong AWS Experience (Minimum 2+ years’ experience) with AWS lambda functions (Python preferred), AWS databases (Aurora, DynamoDB, or Redshift preferred) and AWS storage services (EC2, S3 preferred).Strong ETL experience, with emphasis on complex transformations and large data sets.Multiple vers"," Troy, MI, USA ", Posted 17 days ago
41," Senior Data Engineer - Flink  / NJ, TX ", Vimerse Infotech Inc ,"Role : Lead Data Engineer  Location : Edison, NJ, TX MUST HAVE: JAVA, Flink, DRUID experience Skill Set : 10 years' industry experience as a Data Engineer with demonstrated experience in data modeling, ETL Development, Data Warehousing, Data Lakes, and/or consolidating data from distributed systems 2 years' experience building enterprise level batch and streaming architecture Experience with implementation, integration and administration with at least one of the following Streaming Data-Streamin"," Edison, NJ, USA ", Posted 20 days ago
42, Informatica IICS Data Engineer - Hybrid , Randstad Technologies ,"job summary:  - BCBS Benefits start Aday one  - 10% BONUS  - 4 weeks vacation (5 weeks after 5 years)  - 5% match to 401k, immediately vested  - Hybrid 2-3 days in office (near O'Hare)  - One of World's Most Ethical Companies for the 12th consecutive year  - One of the largest financial services holding company in the Midwest.  - Work life balance! Currently seeking a Data Engineer responsible for the development and implementation of technical solutions. This role leverages technical expertise "," Chicago, IL, USA ", Posted 5 days ago
43, Data Engineer , Technovert ,"Responsibilities: Maintain and build on client's data warehouse and analytics environment.Design, implement, test, deploy, and maintain stable, secure, and scalable data engineering solutions and pipelines in support of data and analytics projects, including integrating new sources of data into our central data warehouse, and moving data out to applications and affiliates.Build reports and data visualizations, using data from the data warehouse and other sources.Produce scalable, replicable code", Remote , Posted 1 day ago
44, Data Engineer - Spark/Azure (Charlotte) x2 , Experis ,Job Title - Data Engineer  Banking Client  Location - 401 North Tryon Street Charlotte NC 28202  Job Type - Temp/Contract  Work Type - Temp/Contract Job Description Designing and implementing highly performant data ingestion pipelines from multiple sources using Apache Spark and/or Azure Databricks  Delivering and presenting proofs of concept to of key technology components to project stakeholders.  Developing scalable and re-usable frameworks for ingesting of geospatial data sets  Integrating t," Charlotte, NC, USA ", Posted 1 day ago
45, AWS Data Engineer , Neal Analytics LLC ,"AWS Data Engineer Remote  Full Time Permanent   8 + years of in Data Engineering with demonstrated hands-on experience in analyzing, modeling and extracting insights from commercial/marketing analytics datasetsHigh proficiency in SQL, Python and Cloud systemsExperience with Data quality management techniquesExperience creating / adopting data models to meet requirements from Data Science / Visualization stakeholdersExperience with data science/machine learning use cases, including feature engine", Remote , Posted 7 days ago
46, Azure Data Engineer(Power BI) ," Activesoft, Inc. ","Description:  Solution the orchestration of Azure functions and create Power BI Dashboards Build large-scale batch and real-time data pipelines with data processing frameworks in Azure cloud platform. Lead design of ETL, data integration and data migration. Partner with architects, engineers, information analysts, business, and technology stakeholders for developing and deploying enterprise grade platforms that enable data-driven solutions. Provide technical guidance on technology implementation"," Jersey City, NJ, USA ", Posted 8 days ago
47, Data Engineer - Snowflake & Python , Kaizen Technologies ,"Data Engineer Work location: Denver, CO (preferred)  or Charlotte NC/St Louis MO or Stamford CT (3 days onsite/ week) 12 Months Job description: Client is looking Python Data Expert with Snowflake experience .The data engineer will be responsible for architecting and implementing very large-scale data intelligence solutions around Snowflake.The data engineer will analyze the raw data and develop and maintain datasets on Snowflake based on business needs and objectives.They would explore ways to "," Charlotte, NC, USA ", Posted 9 hours ago
48," Data Engineer (AWS, Python, SQL) ", Randstad Technologies ,"job summary:  We are currently sourcing for a BI/Data Engineer to work in Durham, NC OR Westlake, TX! The Team  Customer Data Technology in PI builds the platforms to collect and primary customer data needed to deliver the best customer experience. You will be part of a team that is building a Snowflake based enterprise-wide Data Lake on AWS. The Role  If you are an expert Software engineer with a passion for data and databases, who enjoys data analysis, data modeling and crafting ETL data flows"," Durham, NC, USA ", Posted 8 days ago
49, Data Engineer/ Admin (Fulltime) , Delviom LLC ,"Role: Data Engineer/ Admin Location: Fort Worth, TX 76155 Hybrid 2 days a week onsite Term: Direct Hire Note: It would be great if the candidate already has solid PowerBI / DW background, and some SAS and Cloud experience would be an added bonus    Purpose Data Engineer / Administrator will support the Information Technology Data Administration team, collaborating and building strategies with executives and other business leaders, in the analysis and information delivery that enables sound busin"," Fort Worth, TX, USA ", Posted 2 days ago
50, Senior Data Engineer , Euclid Innovations ,"Senior Data Engineer with Python, Spark, Pyspark, and Hadoop Ecosystem experienceHortonworks OR AWS experiencePatching works in IBM Spectrum - Good to have"," Charlotte, NC, USA ", Posted 1 day ago
51, Senior Data Engineer , Euclid Innovations ,"Senior Data Engineer with Python, Spark, Pyspark, and Hadoop Ecosystem experience - 10 years Hortonworks OR AWS IBM Spectrum Administration - Good to have"," Charlotte, NC, USA ", Posted 2 days ago
52, Data Engineer - AWS , Inspire Recruitment Inc. ,"This is a 100% Remote full-time/permanent position based in either Texas or North Carolina. We can also hire outside of these states anywhere in the US on a contract basis. (No C2C)  We are supporting a successful Austin company who are looking to grow its Engineering team with a Senior Data Engineer. They are a mission-driven Ed-Tech company that is leveraging data to build solutions that improve education outcomes for students. As the Senior Data Engineer, you will be working on a project that", Remote , Posted 13 days ago
53, Data Engineer , CitiusTech ,"• Data access including SQL • Cloud experience (Google Cloud Platform preferred, but other cloud skills are fine) • Data engineering skills – data pipeline development, Dataflow, data proc, Big Query • Languages including Python (skills/experience in other languages such as Terraform & Java is a plus) • Creation of APIs & microservices", Remote , Posted 15 days ago
54," Data Engineer  Azure SQL orPostgreSQL, Data Warehouses  Houston, TX (HYBRID) 42030 "," PRIMUS Global Services Inc., ","We have an immediate long-term opportunity with one of our key clients for a position of Data Engineer, to work in Houston, TX on hybrid basis. The ideal applicant must have strong experience in Azure SQL or  PostgreSQL and Data Warehouses. **ALL successful candidates for this position are required to work  directly  for PRIMUS. No agencies please** For immediate consideration, please contact: Aishwarya  PRIMUS Global Services  Direct: Desk:  Ext: 215  Email:"," Houston, TX, USA ", Posted 2 days ago
55," Cloud Data Engineer _ Trenton, NJ (Hybrid) ", Tekack Consulting LLC ,"Hi, TekAck have the new role of Cloud Data Engineer _ Trenton, NJ (Hybrid). Please share your resume if that works for you. Cloud Data Engineer Trenton, NJ (Hybrid)  12+ Months  This will be onsite immediately. Schedule is hybrid, 3 days onsite and 2 days remote per week. Job Descriptions:  This senior consultant is for an Cloud Data Engineer that will Lead in Data pipelines and Data infrastructure as well as build or assist in any data engineering tasks. This is an ongoing role beyond that of t"," Trenton, NJ, USA ", Posted 9 hours ago
56, Data Engineer , Advanced Resources ,"Data Engineer Kansas City, MO 6 Months   The Data Engineer will help build and maintain the cloud DeltaLake platform leveraging Databricks. Candidates will be expected to contribute to all stages of the data lifecycle including data ingestion, data modeling, data profiling, data quality, data transformation, data movement, and data curation. This job is located in-office at our World Headquarters in Kansas City. Job Responsibilities may include: Design, implement (deploy) and support on-premise "," Kansas City, MO, USA ", Posted 19 hours ago
57, Data Engineer - Local To Minnesota Only , 1 Point System ,Role:  Data Engineer Candidates must be local to MinnesotaContract to Hire OpportunityMostly remote with occasional days in the office  Job Description:  We are seeking a Data Engineer to act as a key technical leader in our organization. The Engineering and IT department is currently in the process of expanding its data engineering platform to advance the data-driven decision-making capabilities of our enterprise. Technology accelerates process transformation and business growth for our clients, Remote , Posted 7 hours ago
58, Google Cloud Platform Data Engineer , Alchemy Software Solutions LLC ,"Hi All Job Title: Google Cloud Platform Data Engineer Location: Remote Mode of Hire: Long Term Contract Google Cloud Platform Certification is Mandatory Job Description: • 5+ years of Data Platform and Data Application hands-on experience• Worked with Big Data Hadoop and Cloud solutions• Worked with large multi-tenancy environment• Preferred Google Cloud Platform work experience with strong Google Cloud Platform Security and Access patterns hands-on• End to end use case implementation, Ingestion", Remote , Posted 45 days ago
59, Sr Data Engineer - PERM - HYBRID ROLE , Jefferson Frank ,"Sr Data Engineer  Location: Charlotte Metro- HYBRID ROLE Summary: Consumer goods company seeking Sr Data Engineer to join the global data and analytics team. This organization uses cloud-base technology for data integration and data warehouse using Talend and Snowflake. This role will be supporting the senior executive team globally with their Data and Analytics data ingestion and transformation needs utilizing the existing technologies. Responsibilities: Design, develop, implement, and support "," Charlotte, NC, USA ", Posted 20 days ago
60, Sr Data Engineer - PERM - HYBRID ROLE , Jefferson Frank ,"Sr Data Engineer  Location: Clemmons, NC - HYBRID ROLE Summary: Consumer goods company seeking Sr Data Engineer to join the global data and analytics team. This organization uses cloud-base technology for data integration and data warehouse using Talend and Snowflake. This role will be supporting the senior executive team globally with their Data and Analytics data ingestion and transformation needs utilizing the existing technologies. Responsibilities: Design, develop, implement, and support ne"," Clemmons, NC, USA ", Posted 20 days ago
61," Data Engineer (data warehousing, ETL, Azure Data Factory) ", Randstad Technologies ,"job summary:  Ideal candidate background: Required 1. 5+ years with data warehousing and ETL 2. Experience with Azure data factory and databricks 3. Excellent communication skills 4. Excellent Teamwork skills  Preferred/Optional: 1. SAS coding experience / Knowledge (one role it will be required, for one preferred) 2. PowerBI experience 3. Experience with Azure Synapse, Apache Sparq, Python    location: Eden Prairie, Minnesota  job type: Contract  salary: $56 - 70  per hour  work hours: 8am to 5"," Remote or Eden Prairie, MN, USA ", Posted 9 days ago
62, Data Engineer - Google Cloud Platform , Factspan Inc ,"Role: Data Engineer Job Type: Full time Location: Atlanta, GA Skills: Strong Python & SQLAny cloud: knowing Google Cloud Platform would be an added advantage.ETL & data warehousing knowledge"," Atlanta, GA, USA ", Posted 13 days ago
63," Data Engineer (data warehousing, ETL, Azure Data Factory) ", Randstad Technologies ,"job summary:  Ideal candidate background: Required 1. 5+ years with data warehousing and ETL 2. Experience with Azure data factory and databricks 3. Excellent communication skills 4. Excellent Teamwork skills  Preferred/Optional: 1. SAS coding experience / Knowledge (one role it will be required, for one preferred) 2. PowerBI experience 3. Experience with Azure Synapse, Apache Sparq, Python    location: Eden Prairie, Minnesota  job type: Contract  salary: $56 - 70  per hour  work hours: 8am to 5"," Remote or Eden Prairie, MN, USA ", Posted 9 days ago
64, Remote - Data Engineer - $150k , Jefferson Frank ,"Are you an AWS Software Engineer with TypeScript, Lambda, AWS and CDK experience? If so, this could be the role for you!  About this company: Health benefits captive organization in the country with over $3 billion in benefits in hand. They take all of the great partners from the healthcare space and bring them to the table for small-medium sized organizations to provide service offerings Cost containment, risk management a self-funded insurance HIPAA/HITRUST/HL7 a huge plus for any applicant  R"," San Francisco, CA, USA ", Posted 23 days ago
65, Data Engineer , Advansys Inc ,"Hello ,   Greetings from Advansys Inc.,   Position: Data Engineer / Architect Location: 100% Remote Duration: Long Term   Must have exp in MAJOR JOB DUTIES AND RESPONSIBILITIES  - Collaborate with the Analytical team to prototype and prove the viability of data solutions   - Design of all aspects of data solutions including modeling, developing, technical documentation, data diagrams and data dictionaries.   - Lead development and execution of data solutions involving domain specific analytics. ", Remote , Posted 24 days ago
66, Azure Data Engineer ," V-Soft Consulting Group, Inc ","Azure Data Engineer Primary Location: Charlotte, North Carolina     V-Soft Consulting is currently hiring for an Azure Data Engineer for our premier client in Charlotte, North Carolina.   Education and Experience » Bachelor’s degree in computer science, Math, Statistics, Economics, Accounting or Business or related field.2+ years of hands-on development experience in building analytics solutions using Microsoft Azure Cloud and possess architectural knowledge about Cloud Security, DevOps, Governa"," Charlotte, NC, USA ", Posted 22 days ago
